index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_123_condition.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_3.wav,I'll admit it's sort of a sick relationship to have with someone who is hardly in your life Lisa doesn't come on until noon and I'm regularly sleeping until then now because there's no reason to get up any earlier Jane is treating it as a big deal as if there's something really wrong with me She calls me from work every day just to make sure I get up I'm worried about you You're depressed I'm fine My roommate Francis Farmer Jane says melodramatically I'm a sensitive creative type I'm going through something,Why does Jane call the narrator character every day?,A. To share gossip,B. To check if the main character is awake,C. To discuss their favorite TV shows,D. To offer emotional support,B. To check if the main character is awake,yes,30.11,,,,,,,,,,,,,0,41,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_123_condition.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_3.wav,I'll admit it's sort of a sick relationship to have with someone who is hardly in your life Lisa doesn't come on until noon and I'm regularly sleeping until then now because there's no reason to get up any earlier Jane is treating it as a big deal as if there's something really wrong with me She calls me from work every day just to make sure I get up I'm worried about you You're depressed I'm fine My roommate Francis Farmer Jane says melodramatically I'm a sensitive creative type I'm going through something,Why does Jane call the narrator character every day?,A. To share gossip,B. To check if the main character is awake,C. To discuss their favorite TV shows,D. To offer emotional support,B. To check if the main character is awake,yes,30.11,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.133376916,1592.852059416,0,,,1,3.7093367920001583,3.709339708000016,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_10_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_2.wav,I've worn this combination so many times before that today my all black outfit feels a little boring a little blah What would Jane do I think to myself and pull a chunky brown leather belt from the top shelf of the closet slinging it low around my hips Finally taking weather and product into consideration I take the top part of my hair and tie it into a small black velvet scrunchie on top of my head The phone begins to ring from its place on the landing between my room and Jane's Hi Dad,What does the narrator wear to their class after the audition?,A. A black dress,B. A white t-shirt,C. A red skirt,D. A brown leather belt,D. A brown leather belt,yes,14.49,,,,,,,,,,,,,0,42,42,42,0,0,0,0,0,0,0,0,1612.8120389160001,,,,,,,,,,,,,,,1593.493284875,1593.5087537076668,1593.51413225,1608.0099977080001,1608.012842458,1608.024038583,1608.253674041,1608.253674041,1611.76648525,1612.334373166,7.425,3.7169707079999625,1,[0.5774542919998567],[0.577456624999968],,,,,,,1612.800836416,1612.8120389160001,1612.8120389160001,1630.0785142080001,the main character is dressing up and gets a call from dad,1,[17.274463208000043],[17.27446699999996],,,,,,,,,,,,,,,,,,,,,,1592.852597583,1592.860111625,1592.860111625,1592.860111625,1593.493038541,1,[0.638677959000006],[0.638680499999964],1612.3349176660001,1612.342378458,1612.80009775,1,[0.46460000000001855],[0.4646026249999977],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_10_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_2.wav,I've worn this combination so many times before that today my all black outfit feels a little boring a little blah What would Jane do I think to myself and pull a chunky brown leather belt from the top shelf of the closet slinging it low around my hips Finally taking weather and product into consideration I take the top part of my hair and tie it into a small black velvet scrunchie on top of my head The phone begins to ring from its place on the landing between my room and Jane's Hi Dad,What does the narrator wear to their class after the audition?,A. A black dress,B. A white t-shirt,C. A red skirt,D. A brown leather belt,D. A brown leather belt,yes,14.49,,,,,,,,,,,,,0,42,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_10_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_2.wav,I've worn this combination so many times before that today my all black outfit feels a little boring a little blah What would Jane do I think to myself and pull a chunky brown leather belt from the top shelf of the closet slinging it low around my hips Finally taking weather and product into consideration I take the top part of my hair and tie it into a small black velvet scrunchie on top of my head The phone begins to ring from its place on the landing between my room and Jane's Hi Dad,What does the narrator wear to their class after the audition?,A. A black dress,B. A white t-shirt,C. A red skirt,D. A brown leather belt,D. A brown leather belt,yes,14.49,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.079014083,1635.372425166,0,,,0,,,0,,,1,5.284184165999932,5.28418729100008,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_118_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_0.wav,The stuff in the bowl I am holding must look as bad as I thought Wow look at you Where'd you get the boots Maybe I can distract her by talking about fashion Don't try to distract me by talking about fashion Seriously what is that It's uh food For an astronaut No it's this wonderful new diet food I bought it off the television I've been trying to keep my spirits up by experimenting with different diets So far none of them have worked,Why does the narrator ask about the boots?,A. To distract from the topic of food,B. To compliment the fashion sense,C. To mock the appearance,D. To change the subject to fashion,A. To distract from the topic of food,no,14.78,,,,,,,,,,,,,0,43,43,43,,,,,,,,,1635.379776208,,,,,,,,,,,,,,,1636.029077791,1636.0445573746667,1636.048070458,1650.8189561660001,1650.8313625,1650.8421579160001,1651.082349875,1651.082349875,1653.166466708,1653.7151140830001,8.633333333333333,2.2998978749999424,1,[0.5578652500000771],[0.5578681250001409],,,,,,,,,,,,,,,1653.715522416,1663.5977351660001,0,,,0,,,0,,,1,9.873505042000033,9.873509042000023,,,,,,,,1635.373000708,1635.379776208,1635.379776208,1635.379776208,1636.028842416,1,[0.6552470840001661],[0.6552497090001452],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_20_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_1.wav,Upstairs the waiting room is crowded which means there must be a few different casting calls There are boys and girls near the age of the elevator twins a couple of men in their 50s both in suit and tie and several girls who remind me of me but a better more put together me the me who would play me in the TV movie of the fictional life of the real me I sign in Name time arrived time scheduled agency social security number,What observation does the narrator make about the individuals in the waiting room?,A. They are all likely there for the same casting call,B. They are unorganized and scattered,"C. They appear to be different versions of the narrator, better and more composed",D. They are unrelated to the narrator's field of work,"C. They appear to be different versions of the narrator, better and more composed",yes,5.492,,,,,,,,,,,,,0,44,44,44,0,0,0,0,0,0,0,0,1674.043286083,,,,,,,,,,,,,,,1664.530846208,1664.5463304576667,1664.542591208,1670.030527791,1670.04948775,1670.060701875,1670.265688166,1670.265688166,1672.507034875,1673.359545208,1.3666666666666667,2.4190311249999468,1,[0.8620667090001461],[0.8620690000000195],,,,,,,1674.0319589580001,1674.043286083,1674.043286083,1674.481046458,,1,[0.44603454100001727],[0.4460372500000176],,,,,,,,,,,,,,,,,,,,,,1663.598292458,1663.605970416,1663.605970416,1663.605970416,1664.530606125,1,[0.9305272920000789],[0.9305300000000898],1673.360013541,1673.3647245,1674.0311865830001,1,[0.6705669580001086],[0.6705701250000402],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_20_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_1.wav,Upstairs the waiting room is crowded which means there must be a few different casting calls There are boys and girls near the age of the elevator twins a couple of men in their 50s both in suit and tie and several girls who remind me of me but a better more put together me the me who would play me in the TV movie of the fictional life of the real me I sign in Name time arrived time scheduled agency social security number,What observation does the narrator make about the individuals in the waiting room?,A. They are all likely there for the same casting call,B. They are unorganized and scattered,"C. They appear to be different versions of the narrator, better and more composed",D. They are unrelated to the narrator's field of work,"C. They appear to be different versions of the narrator, better and more composed",yes,5.492,,,,,,,,,,,,,0,44,44,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_20_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_1.wav,Upstairs the waiting room is crowded which means there must be a few different casting calls There are boys and girls near the age of the elevator twins a couple of men in their 50s both in suit and tie and several girls who remind me of me but a better more put together me the me who would play me in the TV movie of the fictional life of the real me I sign in Name time arrived time scheduled agency social security number,What observation does the narrator make about the individuals in the waiting room?,A. They are all likely there for the same casting call,B. They are unorganized and scattered,"C. They appear to be different versions of the narrator, better and more composed",D. They are unrelated to the narrator's field of work,"C. They appear to be different versions of the narrator, better and more composed",yes,5.492,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.481421625,1675.782569083,0,,,0,,,1,1.2899853750000148,1.2899882090000574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_65_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_0.wav,From the minute I walk into the wardrobe fitting in a trailer near mine I'm confused There are two giant rolling racks one full of tan trousers one stuffed with 30 or 40 identical blue shirts Oh Are there are there more people coming I ask a harried looking woman nearby She looks at me as though I've said something strange what oh the racks No those are all for you But aren't these all the same pants I say laughing a little,What does the narrator find confusing in the wardrobe fitting?,A. The lack of clothing options,B. The number of people there,C. The presence of a harried woman,D. The identical blue shirts and tan trousers,D. The identical blue shirts and tan trousers,yes,5.618,,,,,,,,,,,,,0,45,45,45,0,0,0,0,0,0,0,0,1685.4520057080001,,,,,,,,,,,,,,,1676.281543291,1676.2968766246668,1676.293302083,1681.914206291,1681.917424791,1681.928634166,1682.134336416,1682.134336416,1684.540873958,1684.994156125,1.7666666666666668,2.5851326249999147,1,[0.4624671250001029],[0.4624694580002142],,,,,,,1685.440973125,1685.4520057080001,1685.4520057080001,1686.399849208,,1,[0.955689915999983],[0.9556932499999675],,,,,,,,,,,,,,,,,,,,,,1675.783053083,1675.796181416,1675.796181416,1675.796181416,1676.281313666,1,[0.4966685410001901],[0.49667120800017983],1684.994669125,1684.9991796250001,1685.440247791,1,[0.44481837499984067],[0.44482449999986784],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_65_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_0.wav,From the minute I walk into the wardrobe fitting in a trailer near mine I'm confused There are two giant rolling racks one full of tan trousers one stuffed with 30 or 40 identical blue shirts Oh Are there are there more people coming I ask a harried looking woman nearby She looks at me as though I've said something strange what oh the racks No those are all for you But aren't these all the same pants I say laughing a little,What does the narrator find confusing in the wardrobe fitting?,A. The lack of clothing options,B. The number of people there,C. The presence of a harried woman,D. The identical blue shirts and tan trousers,D. The identical blue shirts and tan trousers,yes,5.618,,,,,,,,,,,,,0,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_65_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_0.wav,From the minute I walk into the wardrobe fitting in a trailer near mine I'm confused There are two giant rolling racks one full of tan trousers one stuffed with 30 or 40 identical blue shirts Oh Are there are there more people coming I ask a harried looking woman nearby She looks at me as though I've said something strange what oh the racks No those are all for you But aren't these all the same pants I say laughing a little,What does the narrator find confusing in the wardrobe fitting?,A. The lack of clothing options,B. The number of people there,C. The presence of a harried woman,D. The identical blue shirts and tan trousers,D. The identical blue shirts and tan trousers,yes,5.618,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.400299958,1687.367086791,0,,,0,,,1,0.9565264170000773,0.9565291250000882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_26_condition.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_2.wav,My stomach lurches The action between each line is the exact opposite of what the line is After kids are my number one priority it says rushing mom gets daughter to school just as the bell is ringing After the thing about always having time for friends looks at answering machine guiltily and decides to screen the call At the end the harried housewife stuffs an impossible amount of dirty clothes in the washer which miraculously come out clean and she gets a huge hug from her approving husband,What is the narrator's reaction to the script she's reading?,A. Her stomach lurches,B. She finds it amusing,C. She feels inspired,D. She is moved to tears,A. Her stomach lurches,yes,27.83996875,,,,,,,,,,,,,0,46,46,46,0,0,0,0,0,0,0,0,1720.6597668329998,,,,,,,,,,,,,,,1687.798414333,1687.8308442493333,1687.8294835,1715.6652447079998,1715.6714290830002,1715.682490166,1715.885013333,1715.885013333,1719.433285375,1720.0687394580002,8.041666666666668,3.7230044589996396,1,[0.6467251670001133],[0.6467273749999549],,,,,,,1720.6503571249998,1720.6597668329998,1720.6597668329998,1741.900590125,the role is of a housewife that does the opposite of what the descriptions say,1,[21.24724362500001],[21.24724679100018],,,,,,,,,,,,,,,,,,,,,,1687.367628125,1687.380443666,1687.380443666,1687.380443666,1687.798230166,1,[0.4289243749999514],[0.42892699999993056],1720.0692041660002,1720.081699791,1720.6498114160001,1,[0.5797824999999648],[0.5797859170002084],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_26_condition.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_2.wav,My stomach lurches The action between each line is the exact opposite of what the line is After kids are my number one priority it says rushing mom gets daughter to school just as the bell is ringing After the thing about always having time for friends looks at answering machine guiltily and decides to screen the call At the end the harried housewife stuffs an impossible amount of dirty clothes in the washer which miraculously come out clean and she gets a huge hug from her approving husband,What is the narrator's reaction to the script she's reading?,A. Her stomach lurches,B. She finds it amusing,C. She feels inspired,D. She is moved to tears,A. Her stomach lurches,yes,27.83996875,,,,,,,,,,,,,0,46,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
